"RDPP Hoorn van Afrika" "Regional Development and Protection Programme (RDPP) in de Hoorn van Afrika, gericht op vluchtelingen en hun gastgemeenschappen en ontheemden en migranten in een kwetsbare positie." 2
"PARTN.VRIJW.TERUGKEER IOM+DT&V" "Partnerschap Vrijwillige Terugkeer IOM +DT&V 2015 2017" 2
"COT - KPMG CI PITA SSRAJ 2014" "ARVODI KPMG CI AUDIT PITA SSRAJ 2014" 4
"2015 Jordanie 3 RP koepelbemo" "2015 Jordan Response Plan: ERF OCHA, UNHCR, UNRWA, UNICEF en WFP" 2
"Libanon koepelbemo 2015" "Libanon koepelbemo 2015" 2
"CULTIVATING RELIGIOUS FREEDOM" "The program will equip human rights and development actors to be well resourced leaders on Freedom of Religion and Belief, promoting  religious pluralism and limiting the measure of religion as a sensitive issue." 2
BENEFIT "Bilateral Ethio NL Effort for Food, income and Trade Partnership" 2
"House of the Future and Beyond" "House of the Future and Beyond with Cultural Development Trust" 2
"NAI World Press Photo Ex" "PAWA 254, in partnership with World Press photo founda-tion, and with facilitation from the Embassy of the King-dom of the Netherlands in Nairobi Kenya, are hosting the first edition of World Press Photo in Nairobi, Kenya." 4
"PROMOTING HR IN VIRUDHUNAGAR" "The project is to be implemented in Virudhunagar district in Tamil Nadu. Gender and social justice (meaning Dalit rights) issues are the key themes." 2
CAPACITY CapaCity 2
"SOMO MRF 2015" "SOMO MRF 2015" 2
"Onderwijsproject Turkije 2015" "UNICEF bijdrage onderwijscomponent  van Regional Refugee & Resilience Plan Turkey" 2
"SERVICE DESIGN CAPACATATION" "Service Design Capacatation within City of Cape Town health department" 2
"JFA HUMAN RIGHTS PROTECTION" "Scaling up Human Rights Protection and the Justice Service Delivery Results in Ethiopia" 2
PLENTY50 "Plenty50 UFF" 2
"EVALUATIE DGGF SPOOR 2" "Evaluatie DGGF spoor 2" 2
"BAM CARAVANE CULTURELLE" "BAM - CARAVANE CULTURELLE POUR LA PAIX 2016 - 2017" 2
"BAG EUR. FEMINIST INITIATIVE" "BAG EUROPEAN FEMINIST INITIATIVE: CROSS SECTOR TASK FORCE ON THE IRAQI NATIONAL ACTION PLAN 1325" 2
"ADD RESET" "Resilience Building in Ethiopia" 2
"Trilateral Cooperation GPEDC" "Trilateral Cooperation GPEDC: Action-Workshop Flood Early-Warning System, Malawi" 4
"GENDER ELECTION OBSERVATION" "The activity includes a Gender Election Observation Mission Myanmar" 2
"ALG CIDDEF DROIT DE L'ENFANT" "ALG   CIDDEF: POUR UNE CULTURE DES DROITS DE L'ENFANT: APPRENTISSAGE ET TRANSMISSION" 2
"COLOMBIA DIVERSA MRF 2015" "COLOMBIA DIVERSA MRF 2015" 2
"DIALOGUE FOR STABILITY" "This programme aims to contribute to open and accessible political systems and the legitimacy and responsiveness of political actors  in countries affected by conflict and fragility." 2
VITENS VITENS 2
"BOG - PROJECT WOP" "BOG - PROJECT WOP AGUAS DEL MAGDALENA" 4
"RAM   SHADES NEGOTIATION" "SHADES NEGOTIATION AND LEADERSHIP EXECUTIVE PROGRAM" 2
"BAM    CHAINE PENALE" "BAM   RENFORCEMENT DE CHAINES PENALES AUX REGIONS DE TOMBOUCTOU, GAO, MOPTI ET SEGOU" 2
"EUSTAB OEKRAINE" "Ontwikkeling van transparant opperende gemeenten in Oost Oekraïne" 2
"BUILDING WOMEN LEADERSHIP" "The project will initiate clearing of public space of violence against women" 2
"ABJ   RED DIAMOND PROJECT" "ABJ   RED DIAMOND PROJECT" 2
"AMM ARAB JOURNALIST TRAINING" "Advanced Arab Journalists Training for Investigations to Promote Public Debate, Accountability, Human Rights and Rule of Law." 2
"UNDP CICIG Guatemala" "CICIG 4. Steun aan de Internationale VN Commissie tegen Straffeloosheid in Guatemala (CICIG)." 2
"TUN CORRECTIONAL INSTITUITIONS" "Deradicalization in Tunisian Correctional Institutions through Rehabilitation and Reintegration of Detainees" 2
"RAM   PALESTINE HOUSE 2016" "RAM   PALESTINE HOUSE 2015   2016" 2
"STRENGTHENING HR NETWORK" "Strengthening Human Rights Network" 2
"BEI GENDER BASED VIOLENCE" "Capacity Building for Internal Security Personnel in Gender-Based Violence Prevention and Response" 4
"CONSORTIUM INTGR.STABIL.+PEACE" "This activity seeks to contribute to security at the local level through dialoque and improve service delivery by local institutions  through capacity building and performance based financing" 2
LEAD LEAD 2
"FLOW 2016 2020   WFWI" "Engaging women as agents of change against gender based violence and poverty Afghanistan, DRC and Nigeria" 2
"FLOW 2016 2020   SNV" "Enhancing Opportunities for Women's Enterprises (EOWE)" 2
"FLOW 2016 2020   IBIS" "Women empowered as change agents" 2
"FLOW 2016 2020   IWDA" "Women's Action for Voice and Empowerment (WAVE)" 2
"FLOW 2016 2020   ACTION AID" "Economic participation and self reliance integrating approaches aimed at reducing violence against women" 2
"ABJ - HUMAN RIGHTS FUND ODA" "ABJ - DEVELOPMENT OF A REPORTING TEMPLATE FOR OIL SPILL DATA COLLECTION IN THE NIGER DELTA" 4
"JBA   PROMOTING WOMEN'S ROLE" "JBA   PROMOTING WOMEN'S ROLE IN PEACE BUILDING AND GENDER BASED VIOLENCE PREVENTION IN SOUTH SUDAN" 2
"FLOW 2016 2020   SIMAVI CS" "The Going for Gold proposal strives to make mining policies and practices more gender sensitive, increase women¿s agency and create a supportive local environment" 2
"FLOW 2016 2020   HIVOS" "Participation of Women in Politics and Public Adminstration" 2
"FLOW 2016 2020  PIWA" "Empowering the women to increase their political representation and to combat GBV in Niger, Malig, Senegal, Cote d'Ivoire" 2
"IGG DUPC 2 2016 2020" "DGIS UNESCO IHE Programmatic Cooperation (DUPC 2) 2016 2020" 2
"ETHIOPIE DRA 2015" "Ethiopie DRA 2015" 2
"DMM AML CFT" "AML CFT (core bijdrage)" 2
"KAI PKA ODA UMBRELLA 2015" "KAI PKA ODA UMBRELLA ACTIVITY SMALL PROJECTS 2015" 4
"DWH PENSIOENEN SURINAME" "bijdrage pensioenen" 2
"AST SUSTAINABILITY INITIATIVE" "AST NGO SUSTAINABILITY INITIATIVE" 2
"UNDP - LHSP Libanon" "LHSP richt zich op ondersteuning van gemeentes t.b.v. het bieden van basisvoorzieningen voor zowel gastgemeenschappen als vluchtelingen." 2
"IST FREEDOM OF RELIGION" "IST FREEDOM OF RELIGION OR BELIEF ADVOCATING PLURALISM IN TURKEY'S EDUCATION SYSTEM" 2
"RAB - FIDH ARC DE CRISE" "RAB - FIDH DEVELOPING STRATEGIES FOR DEFENDING WOMEN'S RIGHTS IN THE 'ARC DE CRISE'" 4
"PHOTOS ROHINGYA POPULATION" "Photographic Documentation of Rohingya Population" 2
"ANNE FRANK PROJECT" "The Anne Frank Project in Bangladesh" 2
"VILLA ZAPAKARA" "ondersteuning villa zapakara" 2
"AST HR CAPSTONE PROJECT" "AST HR CAPSTONE PROJECT" 2
"Doe Theater" "Doe theater ivm 10 jaar NVMS" 4
"Kracht van Storytelling" "kracht van Storytelling" 2
"Aan Niets Overleden" "Aan Niets Overleden" 4
"FLOW 2016 2020   RUTGERS" "Engaging (young) men to end gender based violence (GBV)" 2
"DRA YEMEN JOINT RESP 2" "DRA Yemen joint response 2" 2
"NAI STRENGTHENING SOMALI MEDIA" "NAI STRENGTHENING SOMALI MEDIA" 2
"BOG MRF AFH 2015" "BOG MRF AFH 2015   Remembering, Understanding Our History" 2
"ACC   YOUTH INITIATIVE ON SRHR" "ACC   YOUTH INITIATIVE ON SRHR IN GHANA" 2
"KAI CASE STUDY C&O EGYPT" "KAI CASE STUDY PROGRAMMA CULTUUR EN ONTWIKKELING EGYPTE" 4
"MTV 2016 MRF" "MTV Towards Montevideo 2016 MRF" 4
"DHI DGGF LANDEN" "subsidieregeling voor demonstartieprojecten, haalbaarheidsstudies en investeringsvoorbereidingsstudies ter verhoging en versterking van het aantal NL ondernemingen dat succesvol internationaliseert in opkomende markten en OL" 2
"NAI Somalia Stability Fund" "NAI SOMALIA STABILITY FUND 2015" 2
"ACC - PPB-ODA" "ACC - PPB-ODA FOLLOW-UP PROJECT SIERRA LEONE/LIBERIA" 4
"UNDP ROL OEKRAINE" "capaciteitsversterking van de juridische instellingen, verbeteren van de veiligheidssituatie van de burgers" 2
"EXHIBITION MODERN ENERGY" "The organization of exhibitions by companies that sell im proved cooking stoves and solar lamps, with participants of the UNICEF nut rition program as focus target group." 2
"RAM   MUSAWA CORE" "RAM   MUSAWA CORE FUNDING 2016 2019" 2
"PARTOS INNOVATIEHUB" "Innovatie maatschappelijke ontwikkelingsorganisaties In NL en Zuiden" 2
"WASH ALLIANCE 2016" "DME WASH Alliance International 2016" 2
"Verkiezingsw. 2016 OVSE" "Verkiezingsw. 2016 OVSE" 2
"DSO UITGAVEN TASKFORCE 2016" "Kleine activiteiten ter ondersteuning van het beleid op het gebied van gelijke kansen en rechten van vrouwen" 2
"AGRITERRA 2016 2020" "Farmer Common Sense in Business: versterking van de georganiseerde landbouwbeweging tbv inclusieve ontwikkeling en agrarisch onderne merschap." 2
"ABJ - PPB MRF 2016" "ABJ - PPB MRF 2016" 2
"DAK - PPB MRF 2016" "DAK - PPB MRF 2016" 2
"RAM - PPB MRF 2016" "RAM - PPB MRF 2016" 4
"ACC - PPB ODA 2016" "ACC - PPB ODA 2016" 2
"DAK - PPB ODA 2016" "DAK - PPB ODA 2016" 2
"ACC - THE INTERNATIONAL CC" "ACC - THE INTERNATIONAL CRIMINAL COURT & AFRICA CONFERENCE" 4
"ADD - PPB ODA 2016" "ADD - PPB ODA 2016" 2
"COT - PPB ODA 2016" "COT - PPB ODA 2016" 2
"ADD - Blockgrant 2016-19" "Health and SRHR Blockgrant 2016-2019" 2
VOICE "Fonds binnen beleidskader Samenspraak en Tegenspraak" 2
"ADD BLOCK GRANT RULE OF LAW" "RULE OF LAW BLOCK GRANT 2016 2018" 2
"Mining Indaba 2016" "Mining Indaba 2016" 4
"JBA   CIVIL SOCIETY FUND" "JBA   THE CIVIL SOCIETY FUND WILL SUPPORT GRASS ROOT SOCIETY ORGANISATIONS IN SOUTH SUDAN" 2
"XXI IAC   2016" "XXI International AIDS Conference 2016" 2
"TRAINING CUSTOMS WEST AFRICA" "Increasing efficiency and enforcing custom procedures in crisis situations in Western Africa" 2
"DFSP WB" "DFSP Facility for deploying NL experts to the World Bank Group" 2
"ATWA Accelerating Trade W-Afr" "Additional funding for ATWA Design Phase: focus on political economy analysis, informal trade and women traders in West Africa" 2
"OPEN HOUSE HUMANITARIAN INNOV." "Open House Humanitarian Innov." 2
"Project in China" "ENHANCE CAPACITY" 2
"SEHATI, SSH FOR INDONESIA" "SEHATI, Sustainable Sanitation and Hygiene for Eastern Indonesia" 2
"DUTCH WATER AUTHORITIES" "Internationale samenwerking door Nederlandse waterschappen, uitgevoerd in Indonesie" 2
"CONSULTANT NCICD II" "TECHNICAL ASSISTANCE TO THE IMPLEMENTING ORGANIZATION OF THE NCICD: General Consultant" 2
"WATER AVAILABILITY (WAMI)" "Water Availability Main Irrigation Schemes (WAMI)" 2
"BRIDGING THE GAPS 2" "SRGR Partnerschap Fonds   Bridging the Gaps 2" 2
"SRGR PARTNERSCHAP FONDS SCN" "Kindhuwelijken   SRGR Partnerschap Fonds" 2
"SRGR   PARTNERSCHAP FONDS PLAN" "Kindhuwelijken, FGM en Tienerzwangerschappen" 2
"SRGR PARTNERSCH. FONDS RUTGERS" "Gericht op jongeren en op seksuele en reproductieve rechten van groepen aan wie deze rechten worden onthouden" 2
"SRGR  PARTNERSCHAP FONDS" "Cordaid   kindhuwelijken   SRGR Partnerschap Fonds" 2
"SRGR PARTNERSCHAP FONDS SKN" "SKN   Kindhuwelijken   SRGR Partnerschap Fonds" 2
"SRGR   PARTNERSCHAP FONDS TDH" "DSO   TDH   Kinderprostitutie" 2
"INGO IHAA 2016 2020" "INGO IHAA 2016 2020" 2
"INGO IPAS 2016 2020" "INGO IPAS   Strategic Partnership 2016 2020" 2
"INGO PSI" "INGO PSI 2016 2020" 2
"INGO IPPF" "INGO Strategic Partnership IPPF 2016 2020" 2
"INGO GNB 2016 2020" "INGO GnB 2016 2020 the global partnership to End Child marriages" 2
"CMI DIALOOG BURUNDI" "Project probeert informele inclusieve dialoog met alle partijen in Burundi op te zetten en daarmee verdere escalatie te voorkomen" 2
"DRA OEKRAINE JOINT RESPONSE" "DRA Oekraine Joint Response" 2
"RAM - NRO FUNDED FOOD SECURITY" "RAM - WAGENINGEN UR" 4
"NCICD2 KNOWELDGE MANAGEMENT" "Technical Assistance to the establishment of the knowledge development system of the implementing organization of the NCICD" 2
"BAM   POF 2016 MACRO ECONOMIE" "BAM   POF 2016 MACRO ECONOMIE ET SECTEUR PRIVE" 2
"DRA_JP ZUID SOEDAN" "Joint Response Oekraine" 2
"2016 BAN HR-ODA" "2016 HUMAN RIGHTS ACTIVITIES OF BANGKOK" 4
"2016 PEK ODA" "2016 ACTIVITIES OF BEIJING" 4
"TOLERANCE OF LGBT" "DHA MAINSTREAM SOCIAL TOLERANCE OF LGBT POPULATION IN BANGLADESH 2016 18" 2
"2016 ISL HR-ODA" "2016 HUMAN RIGHTS ACTIVITIES OF ISLAMABAD" 4
"2016 JAK HR-ODA" "2016 HUMAN RIGHTS ACTIVITIES OF JAKARTA" 4
"2016 NDE HR-ODA" "2016 HUMAN RIGHT ACTIVITIES NEW DELHI" 4
"2016 MAN HR ODA" "2016 HUMAN RIGHTS ACTIVITIES MANILLA" 4
"2016 YAN HR-ODA" "2016 HUMAN RIGHTS ODA ACTIVITIES OF YANGOON" 4
"2016 COL PKP-ODA" "2016 PKP ODA ACTIVITIES COLOMBO" 4
"2016 ISL PKP-ODA" "2016 ISLAMABAD PKP ODA ACTIVITIES" 4
"2016 MAN PKP-ODA" "2016 PKP ODA ACTIVITIES MANILLA" 4
"2016 NDE PKP-ODA" "2016 PKP ODA ACTIVITIES NEW DELHI" 4
"BAM   BANGE KOLOSSI NYETA" "BAM   BANGE KOLOSSI NYETA" 2
"2016 SEO PKP-ODA" "2016 PKP ODA ACTIVITIES SEOUL" 4
"2016 YAN PKP-ODA" "2016 PKP ODA ACTIVITIES YANGOON" 4
"2016 JAK CSO ACTIVITIES" "2016 JAK CULTUUR, SPORT EN ONTWIKKELING ACTIVITIES" 4
"2016 JAK DIO SPORT" "2016 JAKARTA DIO SPORT" 4
"2016 DHA ACCOUNTABILITY FUND" "2016 DHA ACCOUNTABILITY FUND" 4
"2016 NDE ACCOUNTABILITY FUNDS" "2016 NDE ACCOUNTABILITY FUNDS" 4
"ADD   SDG PERFORMANCE FUND" "ADD   UNEARMARKED CONTRIBUTION TO THE SDG PF IN ORDER TO SUPPORT THE FMoH IMPLEMENTING THE HSTP" 2
"DMM AVB UNHCR 2016 2017" "Ongeoormerkte tweejaarlijkse bijdrage aan UNHCR voor 2016   2017" 2
"DAF CLUB DE SAHEL SWAC" "Club du Sahel" 2
"DSH UN DPA 2016 2017" "Steun aan het Multi Year Appeal plan 2016 2017 van het Unit ed Nations (UN) Department of Political Affairs (DPA)" 2
"BAM   POF V&R 2016" "BAM   FUNDING SEVERAL ACTIVITIES ON V&R STUDIES" 2
"EIA Fishery Cluster Indonesia" "Economic Impact Analysis on a Fishery Cluster as input to a bilateral strategic maritime workshop with the objective to demonstrate and retionalize the effect of the development of Fishery Clusters" 4
"MANGROVE REHABILITATION" "mangrove rehabilitation weg naar zee" 2
"IGG WSSCC, PHASE III" "IGG Water Supply and Sanitation Collaborative Council (WSSCC), Phase III" 2
"SCHOOLS FOR DEMOCRACY II" "Schools for Democracy II" 2
"NAI Justice Needs Survey" "NAI Justice Needs Survey" 4
"RSI SAR AOA BUDGET 2016" "RSI SAR AOA BUDGET 2016" 2
"KLEINE ACTIVITEITEN 2016 2017" "kleine activiteiten ondersteuning beleid maatschappelijk middenveld 2016 2017" 2
"RSI AST AOA BUDGET 2016" "RSI AST AOA BUDGET 2016" 2
"RSI ANK IST HR BUDGET 2016" "RSI ANK IST HR BUDGET 2016" 2
"BOG-MRF-2016 Cover" "BOG-MRF-2016 Cover Commitment" 4
"EU AMIF / NL / RDPP HvA" "Regional Development and Protection Programme (RDPP) in de Hoorn van Afrika, gericht op vluchtelingen en hun gastgemeenschappen en ontheemden en migranten in een kwetsbare positie." 2
WHS-Secretariat "Bijdrage van USD 135.850 aan het WHS-secretariaat, ter ondersteuning van hun activiteiten. Dit secretariaat is onderdeel van het eerder apart staande High-Level Panel. Zij zullen de aanbevelingen van HLP  en SGVN uitwerken." 2
"BAM   POF SRGR 2016" "BAM   POF SRGR 2016" 2
"KAI ODA SMALL 2016 UMBRELLA" "KAI ODA SMALL ACTIVITIES 2016 UMBRELLA" 4
"KLEINE ACTIVITEITEN 2016 2017" "Kleine activiteiten 2016 2017  Gezondheid en AIDS" 2
"BTB 2016" "Activiteiten onder Bijzondere Technische Bijstand" 2
"DMM MOPAN CONTRIBUTIE" "MOPAN Contributie 2016 2019" 2
"KHA - PPB KPF ODA 2016" "KHA - PPB KPF ODA 2016" 2
"COT   FONDS DE TRANSITION EAU" "MEFPD   MINISTERE DE L'ECONOMIE, DES FINANCES" 2
"DMM DMFAS 2016 2018" "DMFAS 2016 2018" 2
"KAI LCF 2016 UMBRELLA ACTIVITY" "KAI LCF 2016 UMBRELLA ACTIVITY" 4
"DMM AVB UNICEF 2016 2017" "Algemene Vrijwillige Bijdrage (AVB) aan het werk van UNICEF voor de periode 2016 2017" 2
"DAR - PPB-ODA - 2016 - 1973S00" "DAR - PPB-ODA - 2016 - 1973S00" 2
"HAR - PPB-ODA - 2016 - 1973S00" "HAR - PPB-ODA - 2016 - 1973S00" 2
"KSS   PPB ODA   2016   1973S00" "KSS   PPB ODA   2016   1973S00" 2
"LUA - PPB-ODA - 2016 - 1973S00" "LUA - PPB-ODA - 2016 - 1973S00" 2
"PRE - PPB-ODA - 2016 - 1973S00" "PRE - PPB-ODA - 2016 - 1973S00" 2
"SPORT FOR DEVELOPM. 2016 2012" "Coalitie Sport met ISA, KNVB WorldCoaches en Right To Play gericht op economische en maatschappelijke ontwikkeling via sport en spel" 2
"SUPPORT TO SRHR HUMANITARIAN" "PREVENTION OF EXCESSIVE MATERNAL AND NEONATAL MORTALITY AND RESPONSE TO GBV AMONGST THE MOST VULNERABLE POPULATIONS AFFECTED BY THE HUMANITARIAN CRISIS IN YEMEN" 2
"DMM AVB FAO 2016-2017" "Algemene Vrijwillige Bijdrage aan het FAO Multidonor Mechanism (FMM) 2016-2017" 4
"DMM AVB UNFPA 2016 2017" "Ongeoormerkte tweejaarlijkse bijdrage UNFPA voor 2016 2017" 2
"DMM AVB UNAIDS 2016 2017" "Ongeoormerkte tweejaarlijkse bijdrage UNAIDS 2016 2017" 2
"DMM AVB UNDP 2016 2017" "Ongeoormerkte tweejaarlijkse bijdrage UNDP ter ondersteuning van armoedebestrijding en ondersteunen coordinatietaken van UNDP voor V N ontwikkelingszaken" 2
"DMM AVB UN WOMEN 2016 2017" "Ongeoormerkte tweejaarlijkse bijdrage UN Women 2016 2017" 2
"BRA MRF 2016 01 ARTIGO19" "BRA MRF 2016 01 Artigo19" 2
"INNOCENCE MATTERS" "Innocence Matters" 2
"FEMININ PART POLITIQUE" "Appua au leadership feminin et sur la participation politique" 2
"UNOCHA 2016  2018 CORE" "UNOCHA 2016  2018 core bijdrage" 2
"RSI TIR HR BUDGET 2016" "RSI TIR HR BUDGET 2016" 2
"BOG MRF 2016 01" "BOG MRF 2016 01 Constructores de Paz   Fundacion mi Sangre" 2
"SRHR SUPPORT FUND" "SRHR AND GENDER SUPPORT FUND" 2
"RESPONSIBLE INVESTMENT INDICED" "Responsible Investment Indices (MVO financiële sector)" 2
"5 INDEX FEASILIBILITY STUDIES" "5 index feasilibility studies" 2
"FFIS IRAK" "Fonds t.b.v. stabilisatie werkzaamheden in de op ISIS heroverde gebieden." 2
"EITI IMPLEMENTATIE NEDERLAND" "Coördinatie EITI Implementatie Nederland" 2
"BRA-MRF-2016 COVER" "BRA-MRF-2016 COVER" 4
"Evenement Internat. Vrouwendag" "From Breda to Bamako & Damascus: the role of women and girls in peace and security""" 4
DGI Hossenconferentie 4
"LIDM.SCHAP GDPRD 2016 2018" "Verlenging Lidmaatschap Global Donor Platform for Rural Development 2016 2018" 2
"ALG CISP EGALITE POUR FEMMES" "ALG CISP UN MONDE SELON DES FEMMES, POUR UNE EGALITE ET NON DISCRIMINATION ENVERS LES FEMMES EN ALGERIE" 2
"NRK RESPONSE PREPAREDNESS II" "NRK Response Preparedness II" 2
"JR SYRIE DRA FASE II ZOA" "JR Syrie DRA fase II ZOA" 2
"ABJ   YOUR BODY, YOUR RESPBL." "EMPOWERING THE NIGERIAN WOMAN" 2
"ABJ   CONSOLIDATING COMMUNITY" "TO INVOLVE MORE COMMUNITY MEMBERS IN OIL SPILL REPORTING, SUPPORTING THE OIL SPILL REPORTING CAPACITY OF NOSDRA" 2
"PSYCHOLOGICAL AND SOCIAL" "THE PROJECT INTENDS TO FILL THE GAP OF PSYCHOLOGICAL AND SOCIAL RESPONSE IN HUMANITARAIN INTERVENTIONS IN YEMEN" 2
"RAM   PSR PALESTINIAN DEMAND" "RAM   PALESTINIAN  DEMAND FOR SECURITY AND LAW ENFORCEMENT IN B AND C AREAS" 2
"MEX-MRF-2016 (COVER)" "MEX-MRF-2016 (COVER)" 4
"ELECTION DRC PREVENT MONITOR" "Election DRC Prevent Monitor" 2
"SP/NLcursus Gender Operations" "Cursus 'A Comprehensive Approach to Gender in Operations" 2
"Project in Irak" "Project in Irak" 2
"HAV MRF 2016" "HAV MRF 2016" 4
"ACC   LBGT RIGHTS & HEALTH" "ACC   LBGT RIGHT & HEALTH CARE IN SELECTED REGIONS OF GHANA (PHASE II)" 2
"CMV 2016-2020" "Uitzending civiele missies" 2
"LIVING PEACE IN DRC" "Achieving sustainable, gender equitable peace by providing psychosocial support to families affected by violence and preventing sexu al and gender based violence by working with men and boys to transform norms related to masculinities." 2
"Bijdrage Yemen 2016 YHPF" "Bijdrage Yemen 2016 YHPF" 4
"DSH IOM AVRR LIBYA" "Assisted Voluntary Return and Reintegration (AVRR) from Libya" 2
"PRM CSO 2016 COVER" "PRM CSO 2016 COVER" 4
"DMM BIJDRAGE UNRWA 2016 2017" "Algemene vrijwillige bijdrage UNRWA 2016 2017" 2
"DSH IOM AVRR MAROKKO 2016 2018" "Assisted voluntary return and reintegration (AVRR) for migrants in Morocco 2016 2018" 2
"GLOBAL INIT. FD SEC & AGR" "GLOBAL CHALLENGE INITIATIVE FD SEC. & AGRICULTURE" 2
"DMM - UNSGSA 2016-2017" "Kosten UNSGSA" 2
"AGRIPROFOCUS GENDER IN VAL.CH." "Bevordering van vrouwelijk ondernemerschap in waardeketens door opleiding en inzet gender coaches in waardeketenontwikkeling" 2
"NEXT STEP TOWARDS YOUTH DEVP." "Taking the Next Step Towards Positive Youth Development" 2
"WEF SECRETARIAT TFA2020" "WEF will host the secretariat of the PPP Tropical Forest Alliance 2020, which strives to eliminate tropical deforestation from commo dity chains soy, palm oil, beef and paper & pulp." 2
"RSI BAK HR BUDGET 2016" "RSI BAK HR BUDGET 2016" 2
"PROMOTION DU DÉVELOPPEME" "Promotion du développement du secteur agricole à travers les achats locaux pour l'approvisionnement des cantines scolaires et la for tification des" 2
"2016 Bijdrage CHF Sudan" "2016 Bijdrage CHF Sudan" 4
"POLICY SUPPORT FUND II" "Support policy development under the embassy's Aid to Trade agenda" 2
"TBL REPRODUCTIVE HEALTH" "TBL INVESTING IN SEXUAL AND REPRODUCTIVE HEALTH PROMOTION AND HIV PREVENTION" 2
"BKR RAISING AWARENESS ROL" "BKR RAISING AWARENESS ON ROL THROUGH MOVIE SCREENING AND DEBATES" 4
"ADD   ATA 2" "ADD   ATA 2 AGRICULTURAL TRANSFORMATION AGENCY 2ND PHASE" 2
"CHF Zuid Soedan 2016" "CHF Zuid Soedan 2016" 4
"BRA MRF 2016 03" "BRA MRF 2016 03" 2
R.I.S.K. "R.I.S.K (RENFORCER LES INITIATIVES POUR SECOURIR LES DEFENSEURS DES KIVU)" 2
"DMM UN TF EVAW 2016 2017" "Bijdrage 2016 2017 aan UN Trust Fund to Eliminate Violence Against Women (EVAW)" 2
"KIE SYSTEM FORMER SOLDIERS" "KIE DEVELOPMENT AND IMPLEMENTATION OF A STATE SYSTEM OF SOCIAL, PSYCHOLOGICAL AND PSYCHIATRIC REHABILITATION" 2
"NAI AMKENI CIVIL SOCIETY PROG" "NAI AMKENI Civil Society Program" 2
"RAM   AL MAMAL ART PROGRAM" "RAM   AL MAMAL ART EDUCATIONAL PROGRAM" 2
"CHF DRC 2016" "CHF DRC 2016" 4
"NED. UNDAC MISSIE ACCOUNT" "Nederlandse UNDAC missie account" 2
"2016 CHF Afghanistan" "2016 CHF Afghanistan" 4
"DMM AVB WFP 2016 2017" "ALGEMENE VRIJWILLIGE BIJDRAGE AAN WORLD FOOD PROGRAM" 2
"RAM   COMET H2O" "RAM   SUSTAINABLE OFF GRID ENERGY AND WATER SERVICES" 2
"SUPPORT CIVIL SOCIETY" "Support civil society" 2
"Project in China" "Project in China" 2
"Empowering People - Democracy" "Empowering People for Constructive Participation in Transition to Democracy" 4
"KDP KENYA DIALOGUES PROJECT" "KDP Kenya Dialogues Project" 2
"2016 Iraqi Hum Response Plan" "2016 Iraqi Hum Response Plan" 4
"Bijdrage Syrie Pooled Fund" "Bijdrage Syrie Pooled Fund" 2
"DMM EVALUATION CFS REFORM" "Support to the evaluation of the CFS Reform" 2
"UN WOMEN   SYRIË   WA BOARD" "Un Women   Syrie   Women's Advisory Board" 2
"WFP Air Drops Syria" "WFP Air Drops Syria" 2
"BAM   TAILORED TRADE MISSIONS" "FUNDING TRADE MISSIONS" 2
"BAM   POF 2016 IWRM." "BAM POF 2016 IWRM" 2
"HIIL INOVATING JUSTICE" "HiiL richt zich op versterking van rechtsstaat en uitbreiding van  toegang tot het recht (A2J) voor alle burgers, door nationale par tners te helpen bij het formuleren van concrete actieplannen en initiatieven om achterstanden weg te werken." 2
"PRACTICE FOR CHANGE" "PPP gericht op het organiseren van een dienstensector rondom de producent en het ontwikkelen van nieuwe interventies en business cas es voor sschaalbaarheid van duurzame praktijken" 2
"project in Jemen" "Project in Jemen" 2
"MOU BANK INDONESIA" "MoU Bank Indonesia   De Nederalandse Bank" 2
"UNICEF 2016 2017" "Algemene Vrijwillige Bijdrage UNICEF 2016 2017" 2
"CHF CAR 2016" "CHF CAR 2016" 4
"BELEIDSONDERST. FONDS DMM2016" "Beleidsonderst. fonds DMM2016" 2
"ADD - SUPPORT TO AU FRAMEWORK" "ADD - SUPPORT TO AU FRAMEWORK ON BUSINESS AND HUMAN RIGHTS" 4
"PSA FOR WOMEN'S EMPOWERMENT" "Private Sector Action for Women's Empowerment" 2
"FIAS FAC. FOR INVESTM. CLIMATE" "Ontwikkeling van het investeringsklimaat door verbeterde wet  en regelgeving en economisch beleid in ontwikkelingslanden" 2
"Project in Tunesie" "Project in Tunesie" 2
"RSO-MIO SMALL HUMAN RIGHTS 16" "RSO-MIO SMALL HUMAN RIGHTS ODA UMBRELLA ACTIVITY 2016" 4
"SEAFOOD TRADE PORTAL (STIP)" "Seafood Trade Intelligence Portal (STIP)" 2
"HI ONTMIJNEN IRAK" "Ruimen van explosieve oorlogsresten als IED¿s en boobytraps in op ISIS herwonnen gebieden (Jalawla) om veilig terugkeer van ontheemd en mogelijk te maken." 2
"DSH_IOM   CD4D" "CONNECTING DIASPORA FOR DEVELOPMENT" 2
"DSH SECR KENNISPLATFORM" "SECRETARIAAT KENNISPLATFORM VREDE EN VEILIGHEID" 2
"Cover Com Human Rights PRE" "Cover Com Human Rights PRE" 2
"KHA   ENHANCING RESPONSE" "KHA   ENHANCING RESPONSE TO THE VICTIMS TOWARDS ENDING GBV" 2
